174183,174184
174183,174185
174183,174186
174183,174187
174183,174188
174183,174189
174183,174190
174186,174184
174186,174189
174186,174190
174186,174191
174185,174184
174185,174189
174185,174190
174185,174191
174184,174189
174184,174190
174184,174191
174189,174190
174189,174191
174190,174191
174192,174193
174192,174194
174193,174194
174195,174196
174195,174197
174186,174185
174183,174198
174187,174191
174187,174189
174183,174191
174198,174188
174198,174187
174198,174186
174198,174185
174198,174184
174198,174189
174198,174190
174198,174191
174188,174187
174188,174186
174188,174185
174188,174184
174188,174189
174188,174190
174188,174191
174187,174186
174187,174185
174187,174184
174187,174190
174199,174200
174198,174190
174201,174199
174202,174203
174204,174205
174206,174205
174206,174204
174207,174205
174207,174204
174207,174206
174208,174205
174208,174204
174208,174206
174208,174207
174202,174209
174210,174211
174212,174210
174193,174194
174213,174194
174213,174193
174214,174215
174216,174215
174216,174214
174193,174194
174213,174194
174213,174193
174193,174194
174212,174211
174201,174200
174203,174209
174217,174218
174219,174200
174219,174199
174219,174201
174220,174200
174220,174199
174220,174201
174195,174221
174220,174219
174218,174200
174218,174199
174218,174201
174217,174222
174218,174219
174222,174200
174222,174199
174222,174201
174222,174219
174222,174220
174222,174218
174217,174200
174217,174199
174217,174201
174217,174219
174217,174220
174218,174220
174195,174223
174221,174224
174195,174224
174225,174226
174225,174227
174225,174228
174229,174226
174229,174227
174229,174228
174226,174227
174226,174228
174227,174228
174230,174231
174230,174232
174230,174233
174231,174232
174231,174233
174232,174233
174234,174235
174236,174237
174236,174238
174239,174240
174241,174242
174243,174242
174243,174241
174244,174242
174225,174229
174245,174246
174247,174246
174247,174245
174227,174228
174248,174229
174248,174226
174248,174227
174248,174228
174229,174226
174229,174227
174229,174228
174226,174227
174226,174228
174227,174228
174244,174241
174249,174250
174249,174251
174249,174252
174250,174253
174250,174251
174250,174252
174253,174251
174253,174252
174251,174252
174254,174247
174254,174245
174254,174246
174249,174253
174195,174255
174244,174243
174256,174257
174223,174255
174221,174197
174221,174196
174221,174258
174259,174194
174221,174255
174221,174223
174197,174196
174197,174258
174197,174224
174197,174255
174197,174223
174197,174221
174196,174197
174196,174258
174196,174224
174196,174255
174196,174223
174196,174221
174196,174197
174195,174197
174195,174196
174195,174258
174223,174224
174223,174258
174223,174196
174223,174197
174256,174260
174261,174257
174261,174260
174261,174256
174262,174257
174262,174260
174262,174256
174262,174261
174263,174264
174265,174264
174265,174263
174260,174257
174266,174264
174266,174265
174196,174197
174258,174197
174258,174196
174224,174197
174224,174196
174224,174258
174255,174197
174255,174196
174255,174258
174255,174224
174266,174263
174259,174193
